question,Canada leading at halftime?,Canada vs. Morocco: 1st Half O/U 0.5,Canada vs. Morocco: 1st Half O/U 1.5,Canada vs. Morocco: Both Teams to Score,Canada vs. Morocco: Canada O/U 0.5,Canada vs. Morocco: Canada O/U 1.5,Canada vs. Morocco: Canada O/U 2.5,Canada vs. Morocco: Draw at halftime?,Canada vs. Morocco: Morocco O/U 0.5,Canada vs. Morocco: Morocco O/U 1.5,Canada vs. Morocco: Morocco O/U 2.5,Canada vs. Morocco: O/U 0.5,Canada vs. Morocco: O/U 1.5,Canada vs. Morocco: O/U 2.5,Canada vs. Morocco: O/U 3.5,Canada vs. Morocco: O/U 4.5,Canada vs. Morocco: O/U 5.5,Canada vs. Morocco: Team to Advance,Detroit Tigers vs. Texas Rangers,Detroit Tigers vs. Texas Rangers: O/U 8.5,Exact Score: Canada 0 - 0 Morocco?,Exact Score: Canada 0 - 1 Morocco?,Exact Score: Canada 0 - 2 Morocco?,Exact Score: Canada 0 - 3 Morocco?,Exact Score: Canada 1 - 0 Morocco?,Exact Score: Canada 1 - 1 Morocco?,Exact Score: Canada 1 - 2 Morocco?,Exact Score: Canada 1 - 3 Morocco?,Exact Score: Canada 2 - 0 Morocco?,Exact Score: Canada 2 - 1 Morocco?,Exact Score: Canada 2 - 2 Morocco?,Exact Score: Canada 2 - 3 Morocco?,Exact Score: Canada 3 - 1 Morocco?,Exact Score: Canada 3 - 2 Morocco?,Exact Score: Canada 3 - 3 Morocco?,Exact Score: Paraguay 0 - 0 France?,Exact Score: Paraguay 0 - 1 France?,Exact Score: Paraguay 0 - 2 France?,Exact Score: Paraguay 0 - 3 France?,Exact Score: Paraguay 1 - 0 France?,Exact Score: Paraguay 1 - 1 France?,Exact Score: Paraguay 1 - 2 France?,Exact Score: Paraguay 1 - 3 France?,Exact Score: Paraguay 2 - 0 France?,Exact Score: Paraguay 2 - 2 France?,Exact Score: Paraguay 2 - 3 France?,France leading at halftime?,Liaoning Tieren FC vs. Chongqing Tonglianglong FC: O/U 2.5,Minnesota Twins vs. New York Yankees,Morocco leading at halftime?,Paraguay leading at halftime?,Paraguay vs. France: 1st Half O/U 0.5,Paraguay vs. France: 1st Half O/U 1.5,Paraguay vs. France: 1st Half O/U 2.5,Paraguay vs. France: Both Teams to Score,Paraguay vs. France: Draw at halftime?,Paraguay vs. France: France O/U 0.5,Paraguay vs. France: France O/U 1.5,Paraguay vs. France: France O/U 2.5,Paraguay vs. France: O/U 0.5,Paraguay vs. France: O/U 1.5,Paraguay vs. France: O/U 2.5,Paraguay vs. France: O/U 3.5,Paraguay vs. France: O/U 4.5,Paraguay vs. France: O/U 5.5,Paraguay vs. France: O/U 6.5,Paraguay vs. France: Paraguay O/U 2.5,Paraguay vs. France: Team to Advance,Pittsburgh Pirates vs. Washington Nationals: O/U 10.5,Pittsburgh Pirates vs. Washington Nationals: O/U 9.5,Quito: Samuel Heredia vs Matheus Pucinelli de Almeida,Spread: Canada (-1.5),Spread: Canada (-2.5),Spread: Detroit Tigers (-1.5),Spread: France (-1.5),Spread: France (-2.5),Spread: Morocco (-1.5),Spread: Morocco (-2.5),Spread: Paraguay (-1.5),Spread: Seattle Mariners (-1.5),Toronto Blue Jays vs. Seattle Mariners,Toronto Blue Jays vs. Seattle Mariners: O/U 7.5,Will Beijing Guoan FC win on 2026-07-04?,Will Canada vs. Morocco end in a draw?,Will Canada win on 2026-07-04?,Will France win on 2026-07-04?,Will Morocco win on 2026-07-04?,Will Paraguay vs. France end in a draw?,Will Paraguay win on 2026-07-04?,Will Shanghai Haigang FC win on 2026-07-04?,Wimbledon ATP: Alex de Minaur vs Zachary Svajda,Wimbledon ATP: Frances Tiafoe vs Alexander Bublik,Wimbledon ATP: Grigor Dimitrov vs Matteo Berrettini,Wimbledon ATP: Zizou Bergs vs Arthur Fery,Wimbledon WTA: Emma Navarro vs Marta Kostyuk,Wimbledon WTA: Liudmila Samsonova vs Marie Bouzkova
Spread: Canada (-2.5),-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,0.18349188536153094,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,0.17407679918874203,0.14473514086848016,0.17691768802449914,0.2711738501096982,-0.007542392448457355,0.20431055910886245,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,0.17207002079580322,0.17174970952773577,-0.018976678371279476,-0.022895059655140552,0.2519681522159213,0.2531919676160869,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,0.36362638010112414,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,-0.03393590908361219,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,1.0,-0.005319148936170213,-0.029657414877383628,-0.015328339376821576,0.28640899728000363,0.23387454138515884,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,0.23098310516615744,0.1730631516271699,-0.015328507307400308,0.14177240627661117,-0.009262084933588906,-0.02503746832376846,-0.005319148936170213,-0.005319148936170213,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,-0.007542392448457355,-0.005319148936170213
Spread: Detroit Tigers (-1.5),-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,-0.0345280429443741,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,-0.037435870793277856,-0.03570133474755844,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,-0.022895059655140552,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,0.16369085557977645,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,0.16801132386211842,0.18375845213035794,-0.015328283401188487,0.2472982193660296,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,1.0,0.18453502590372037,0.3506357632447935,-0.019804877471489613,-0.0213909641510816,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,-0.036860825631918906,-0.009262084933588906,-0.02503746832376846,-0.005319148936170213,-0.005319148936170213,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,-0.007542392448457355,-0.005319148936170213
Spread: France (-1.5),-0.06702523729839939,-0.10580520122608691,-0.051641625154941945,-0.1925143489670192,-0.029657414877383628,-0.029657414877383628,-0.05978997937123628,-0.0908922960990837,-0.051641625154941945,-0.04205331805824567,-0.029657414877383628,-0.12765332686259326,-0.20872721646552553,-0.19905614770152222,-0.17232659505901685,-0.11042370101355202,-0.04205331805824567,-0.16536087970845795,-0.07118665717195322,0.028806535458132384,-0.059789551932052036,-0.17916367364529148,-0.18588834959337705,-0.10580625400892113,-0.12765355717297078,-0.12350524104766605,-0.12765332686259326,-0.04205331805824567,-0.07361921041530665,-0.06702523729839939,-0.0797305136750934,-0.06702523729839939,-0.07361921041530665,-0.051641625154941945,-0.051641625154941945,0.10682570947016656,0.17490670789193105,0.16861683393721497,0.37626560004840837,0.24935318397146727,0.23143474256177085,0.3582809560925011,0.2898257527980646,0.4023195450989246,0.33596153924374655,0.18892871699666608,0.5917920855607036,-0.029657414877383628,-0.0908922960990837,-0.08546428491518607,0.2767289331226432,0.7129662855456804,0.4806188059117323,0.27755795175938663,0.27956771746451864,0.17549938870615325,0.2047617929668908,0.12257882218519345,0.4335569303159755,0.06379557220786872,0.5463250058898524,0.3838649978461645,0.2508062944376266,0.3329769951691371,0.3371396394961225,0.25673303192928165,0.24567260923207274,0.2055698041827405,-0.051641625154941945,-0.04205331805824567,-0.04205331805824567,-0.0908922960990837,-0.029657414877383628,0.18453502590372037,1.0,0.3918425326288574,-0.11042395594033058,-0.11926733130970303,0.18453502590372037,0.08731234662494863,-0.09089348262836894,0.045374281688488956,-0.029657414877383628,-0.13171377421645203,-0.16886272712843994,0.3535648653042185,-0.20552099811587848,0.19308347914584376,0.4664890970732784,-0.029657414877383628,-0.029657414877383628,-0.08187107339357735,-0.1587323422126692,-0.029657414877383628,-0.04205331805824567,-0.029657414877383628
Spread: France (-2.5),-0.03464177806358089,-0.05468507754069747,-0.026690807665411372,-0.09950042133054116,-0.015328339376821576,-0.015328339376821576,-0.030902258302842427,-0.04697739054821561,-0.026690807665411372,-0.02173512201866854,-0.015328339376821576,-0.06597721092077816,-0.10787998968860667,-0.1028815289406246,-0.08906644573162291,-0.05707213428339523,-0.02173512201866854,-0.0854662381836236,0.035874591509598014,0.1298975032468771,-0.03090203738227649,-0.09260016778223686,-0.09607579489126082,-0.05468562166811517,-0.06597732995595514,-0.06383328612496356,-0.06597721092077816,-0.02173512201866854,-0.038049851835198475,-0.03464177806358089,-0.04120845924545268,-0.03464177806358089,-0.038049851835198475,-0.026690807665411372,-0.026690807665411372,-0.04697739054821561,0.10082912595233258,0.09785451683824284,0.22423394768608354,0.23910071728605414,0.615656795673087,-0.04965189248582625,0.2257019635640362,-0.03464177806358089,0.6130311688436647,-0.015328339376821576,0.03678690848736177,-0.015328339376821576,-0.04697739054821561,-0.044171940447053394,-0.044171940447053394,0.1277760285833365,0.16713489228096895,-0.044171940447053394,0.4283631374466044,-0.038049668543243674,0.18797130751136823,-0.03464177806358089,0.06756860712885986,-0.026690807665411372,0.1799707505928524,-0.05221584864998379,-0.04697739054821561,-0.026690807665411372,-0.038049668543243674,-0.03090203738227649,-0.03090203738227649,-0.03464257482009429,-0.026690807665411372,-0.02173512201866854,-0.02173512201866854,-0.04697739054821561,-0.015328339376821576,0.3506357632447935,0.3918425326288574,1.0,-0.05707226604147982,-0.06164293612377813,-0.015328339376821576,-0.02173512201866854,-0.04697800380205584,-0.04417210175359154,-0.015328339376821576,-0.06807584006020216,-0.08727615674602215,0.08752716052162197,-0.10622286605922855,-0.026690807665411372,0.013523572206326835,-0.015328339376821576,-0.015328339376821576,0.09192140326993241,-0.10288057616008091,-0.015328339376821576,-0.02173512201866854,-0.015328339376821576
Spread: Morocco (-1.5),-0.04475867561891224,-0.07065548547614393,-0.03448567796116856,0.21018351347956574,-0.019804877471489613,-0.019804877471489613,-0.0399270543425965,-0.06069682050128542,-0.03448567796116856,-0.028082717757314253,-0.019804877471489613,0.2088838070388243,0.12265877197339074,0.13546576921444436,0.2340509195207024,0.4294958664150942,0.18249766155109348,0.2519513611997467,-0.07964034563413044,-0.04475867561891224,0.10441573202707795,0.2731643721149814,0.2704276933939442,0.0116322459313091,-0.08524556402043072,0.22634150912911244,0.27669400120269316,-0.028082717757314253,0.0668099712842642,0.22659876517039043,0.0618708547663539,0.08814016121878102,0.06612633126663048,-0.03448567796116856,0.1406609561663998,-0.06069682050128542,-0.053243111734540216,-0.053243111734540216,-0.05707205762645554,-0.028082717757314253,-0.04475867561891224,-0.06415239268490598,-0.05707205762645554,-0.04475867561891224,-0.04475867561891224,-0.019804877471489613,-0.12635414600149553,-0.019804877471489613,-0.06069682050128542,-0.05707205762645554,-0.05707205762645554,-0.10566881966004371,-0.0957867347098141,-0.05707205762645554,-0.0767308046242345,-0.04916181752011749,-0.03448567796116856,-0.04475867561891224,-0.06415239268490598,-0.03448567796116856,-0.067465134947789,-0.067465134947789,-0.06069682050128542,-0.03448567796116856,-0.04916181752011749,-0.039926768903669835,-0.039926768903669835,-0.04475970506278966,-0.03448567796116856,-0.028082717757314253,-0.028082717757314253,0.23608710840392805,0.28640899728000363,-0.019804877471489613,-0.11042395594033058,-0.05707226604147982,1.0,0.3078928267636374,-0.019804877471489613,-0.028082717757314253,-0.060697612851772074,-0.05707226604147982,-0.019804877471489613,0.34176436150146494,0.18184999702636162,-0.057072891300252504,0.3242977432196112,-0.03448567796116856,-0.09322243056152492,-0.019804877471489613,-0.019804877471489613,-0.06371087906641833,-0.13292615429220445,-0.019804877471489613,-0.028082717757314253,-0.019804877471489613
Spread: Morocco (-2.5),0.07665680347712837,0.08088115056025273,-0.03724748623439058,0.3200407130453815,-0.0213909641510816,-0.0213909641510816,-0.04312463883355345,0.02760800272102606,-0.03724748623439058,0.1688841367013022,0.258117634089718,0.2694904719465393,0.3140991933270863,0.10425892286258986,0.15588765919903755,0.23929203924837386,0.17382708704377936,0.2654160046042349,-0.08601839526105881,-0.04834320368769385,0.23862129562734302,0.35576063819861226,0.3240367911446116,0.09116941505112588,0.3116920531619405,0.27625940438965507,0.11605566750042759,-0.030331740737927892,0.060703564058938085,0.08112108944730059,0.13655949101358933,0.2016568106419506,0.16359307714042523,-0.03724748623439058,0.13255813208025094,-0.06555776541898371,-0.057507121467685524,-0.057507121467685524,-0.06164271101769911,-0.030331740737927892,-0.04834320368769385,-0.06929007938092122,-0.06164271101769911,-0.04834320368769385,-0.04834320368769385,-0.0213909641510816,-0.1364733011526796,-0.0213909641510816,0.033651187681459124,0.1330101848229347,-0.06164271101769911,-0.11413137680296336,-0.10345787855928021,-0.06164271101769911,-0.08287584173966583,-0.05309897411325674,-0.03724748623439058,-0.04834320368769385,-0.06929007938092122,-0.03724748623439058,-0.0728681247936795,-0.0728681247936795,-0.06555776541898371,-0.03724748623439058,-0.05309897411325674,-0.043124330535062,-0.043124330535062,-0.04834431557526343,-0.03724748623439058,-0.030331740737927892,-0.030331740737927892,0.20830745505832907,0.23387454138515884,-0.0213909641510816,-0.11926733130970303,-0.06164293612377813,0.3078928267636374,1.0,-0.0213909641510816,-0.030331740737927892,-0.06555862122538186,-0.06164293612377813,-0.0213909641510816,-0.03035266720154477,0.07649573172318473,-0.06164361145681216,0.12852068219536497,-0.03724748623439058,-0.10068821042134359,-0.0213909641510816,-0.0213909641510816,-0.060329482962902775,-0.14357163306357082,-0.0213909641510816,-0.030331740737927892,-0.0213909641510816
Spread: Paraguay (-1.5),-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,-0.0345280429443741,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,-0.037435870793277856,-0.03570133474755844,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,-0.022895059655140552,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,0.32392218925493205,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,0.1377398662805436,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,0.4049155860042893,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,0.18453502590372037,-0.015328339376821576,-0.019804877471489613,-0.0213909641510816,1.0,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,-0.036860825631918906,-0.009262084933588906,0.22533721491391615,-0.005319148936170213,-0.005319148936170213,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,-0.007542392448457355,-0.005319148936170213
Spread: Seattle Mariners (-1.5),-0.017045674606016355,-0.026908088720292076,-0.013133356538493462,-0.048959721468367794,-0.007542392448457355,-0.007542392448457355,-0.015205623644794797,-0.023115479570792494,-0.013133356538493462,-0.010694884563150747,-0.007542392448457355,-0.03246444413747976,-0.0530829334844571,-0.05062341378876859,-0.043825627237412186,-0.028082652925034784,-0.010694884563150747,-0.04205412560534566,-0.030329838817135555,-0.017045674606016355,-0.01520551493963325,-0.04556441432023215,-0.04727461547224968,-0.026908356461136363,-0.03246450270938359,-0.031409514324634916,-0.03246444413747976,-0.010694884563150747,-0.018722635772318783,-0.017045674606016355,-0.0202768456637547,-0.017045674606016355,-0.018722635772318783,-0.013133356538493462,-0.013133356538493462,-0.023115479570792494,-0.0202768456637547,-0.0202768456637547,-0.021735042646912395,-0.010694884563150747,-0.017045674606016355,-0.024431482741241732,-0.021735042646912395,-0.017045674606016355,-0.017045674606016355,-0.007542392448457355,0.09406856756128763,-0.007542392448457355,-0.023115479570792494,-0.021735042646912395,-0.021735042646912395,0.11587254764458718,0.1440867993623641,-0.021735042646912395,0.15763860068928606,-0.018722545582519238,-0.013133356538493462,-0.017045674606016355,0.21616045206298637,-0.013133356538493462,-0.02569309126486039,-0.02569309126486039,-0.023115479570792494,-0.013133356538493462,-0.018722545582519238,-0.01520551493963325,-0.01520551493963325,-0.017046066654376083,-0.013133356538493462,-0.010694884563150747,-0.010694884563150747,-0.023115479570792494,-0.007542392448457355,-0.007542392448457355,0.08731234662494863,-0.02173512201866854,-0.028082717757314253,-0.030331740737927892,-0.007542392448457355,1.0,-0.02311578132566756,-0.02173512201866854,-0.007542392448457355,-0.0334970859771587,-0.04294470584119298,-0.021735360139154378,-0.052267536823336624,-0.013133356538493462,-0.035502373458572115,-0.007542392448457355,-0.007542392448457355,-0.07581253689431974,-0.05062294496793933,-0.007542392448457355,-0.010694884563150747,-0.007542392448457355
Toronto Blue Jays vs. Seattle Mariners,-0.036842294502062195,-0.05815878526571865,-0.028386262238103404,-0.10582089115087807,-0.01630202677564413,-0.01630202677564413,-0.03286523281462391,-0.04996149026586213,-0.028386262238103404,-0.02311578132566756,-0.01630202677564413,-0.07016821800274298,-0.11473274679181508,-0.10941677361641518,-0.09472412812857779,-0.060697472724145066,-0.02311578132566756,-0.09089522804993598,0.20799650978267128,-0.036842294502062195,-0.032864997860732784,-0.09848231941535879,-0.1021787254513016,-0.05815936395722036,-0.07016834459927732,-0.06788810672864198,-0.07016821800274298,-0.02311578132566756,-0.04046685607474581,-0.036842294502062195,-0.04382610467368889,-0.036842294502062195,-0.04046685607474581,-0.028386262238103404,-0.028386262238103404,-0.04996149026586213,-0.04382610467368889,-0.04382610467368889,-0.0469778322489972,-0.02311578132566756,-0.036842294502062195,-0.05280588202459167,-0.0469778322489972,-0.036842294502062195,-0.036842294502062195,-0.01630202677564413,-0.030424589622381204,-0.01630202677564413,-0.04996149026586213,-0.0469778322489972,-0.0469778322489972,-0.08697937818239769,-0.078845118645082,-0.0469778322489972,0.0360328368756903,-0.04046666113971198,-0.028386262238103404,-0.036842294502062195,-0.05280588202459167,-0.028386262238103404,-0.055532705916739936,-0.055532705916739936,-0.04996149026586213,-0.028386262238103404,-0.04046666113971198,-0.032864997860732784,-0.032864997860732784,-0.03684314187017533,-0.028386262238103404,-0.02311578132566756,-0.02311578132566756,-0.04996149026586213,-0.01630202677564413,-0.01630202677564413,-0.09089348262836894,-0.04697800380205584,-0.060697612851772074,-0.06555862122538186,-0.01630202677564413,-0.02311578132566756,1.0,0.19756100996327527,-0.01630202677564413,-0.07240015634792143,-0.09282011633304461,-0.04697851847250854,-0.11297035928769157,-0.028386262238103404,-0.07673435805358204,-0.01630202677564413,-0.01630202677564413,-0.05030748142548936,0.07691456643598082,-0.01630202677564413,-0.02311578132566756,-0.01630202677564413
Toronto Blue Jays vs. Seattle Mariners: O/U 7.5,-0.03464177806358089,-0.05468507754069747,-0.026690807665411372,-0.09950042133054116,-0.015328339376821576,-0.015328339376821576,-0.030902258302842427,-0.04697739054821561,-0.026690807665411372,-0.02173512201866854,-0.015328339376821576,-0.06597721092077816,-0.10787998968860667,-0.1028815289406246,-0.08906644573162291,-0.05707213428339523,-0.02173512201866854,-0.0854662381836236,0.2192943116907541,0.1386954151360405,-0.03090203738227649,-0.09260016778223686,-0.09607579489126082,-0.05468562166811517,-0.06597732995595514,-0.06383328612496356,-0.06597721092077816,-0.02173512201866854,-0.038049851835198475,-0.03464177806358089,-0.04120845924545268,-0.03464177806358089,-0.038049851835198475,-0.026690807665411372,-0.026690807665411372,0.07697001026330212,-0.04120845924545268,-0.04120845924545268,0.08210663930320342,-0.02173512201866854,-0.03464177806358089,0.06390382458823934,-0.044171940447053394,-0.03464177806358089,-0.03464177806358089,-0.015328339376821576,0.03908109669895337,-0.015328339376821576,-0.04697739054821561,-0.044171940447053394,0.08624045515853282,0.08186649117862889,0.004478224206793491,-0.044171940447053394,0.04295807317358767,0.11334372163939783,-0.026690807665411372,-0.03464177806358089,0.1789175734257776,-0.026690807665411372,-0.05221584864998379,0.05120493575524505,0.074318728962521,-0.026690807665411372,0.11173315365873143,-0.03090203738227649,-0.03090203738227649,-0.03464257482009429,-0.026690807665411372,-0.02173512201866854,-0.02173512201866854,-0.04697739054821561,-0.015328339376821576,-0.015328339376821576,0.045374281688488956,-0.04417210175359154,-0.05707226604147982,-0.06164293612377813,-0.015328339376821576,-0.02173512201866854,0.19756100996327527,1.0,-0.015328339376821576,-0.06807584006020216,-0.08727615674602215,-0.044172585683809225,-0.10622286605922855,-0.026690807665411372,0.09314754039079035,-0.015328339376821576,-0.015328339376821576,0.140021271600535,0.174295996841487,-0.015328339376821576,-0.02173512201866854,-0.015328339376821576
Will Beijing Guoan FC win on 2026-07-04?,-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,-0.0345280429443741,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,-0.037435870793277856,-0.03570133474755844,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,-0.022895059655140552,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,-0.01429991382420151,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,-0.01202118327394114,-0.01202118327394114,-0.005319148936170213,-0.03393590908361219,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,-0.028380291192925407,-0.025726183298250112,-0.015328283401188487,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,-0.01202118327394114,-0.01722990368377298,-0.009262084933588906,-0.018119632464412335,-0.018119632464412335,-0.016301813967952983,-0.009262084933588906,-0.01320376910883552,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,-0.029657414877383628,-0.015328339376821576,-0.019804877471489613,-0.0213909641510816,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,1.0,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,-0.036860825631918906,-0.009262084933588906,-0.02503746832376846,-0.005319148936170213,-0.005319148936170213,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,0.701442497706534,-0.005319148936170213
Will Canada vs. Morocco end in a draw?,0.05080194533073666,0.12122278829816376,-0.04113454152224999,0.23291659512010585,0.2178590650998985,0.2152342570866467,0.06734978463494767,0.15769966018237214,-0.04113454152224999,-0.0334970859771587,-0.0236232721192661,-0.10168078673992294,0.15473058236023324,0.34217607171489167,0.39399653698899456,0.2693552943648565,-0.0334970859771587,0.4976895666852923,-0.09499506166073564,-0.05338818053106577,-0.04762467871928228,0.19015381288933944,0.3919285295243151,0.22167970926831412,0.01987766796312641,0.36181333916224173,0.36254789628314676,0.3293387806478554,0.03425581645881233,0.055647997696401885,0.13823362510325743,0.05931392332016937,0.047809904185470875,-0.04113454152224999,-0.04113454152224999,-0.07239921123169,-0.06350842204361949,-0.06350842204361949,-0.06807559146261101,-0.0334970859771587,-0.05338818053106577,-0.07652102022237674,-0.06807559146261101,-0.05338818053106577,-0.05338818053106577,-0.0236232721192661,-0.15071531640060687,-0.0236232721192661,-0.07239921123169,0.015388045218914717,-0.06807559146261101,-0.12604184423480377,-0.11425448618520007,-0.06807559146261101,-0.09152455904753433,-0.058640251363700456,-0.04113454152224999,-0.05338818053106577,-0.07652102022237674,-0.04113454152224999,-0.08047246158068536,-0.08047246158068536,-0.07239921123169,-0.04113454152224999,-0.058640251363700456,-0.04762467871928228,-0.04762467871928228,-0.053389408452464586,-0.04113454152224999,-0.0334970859771587,-0.0334970859771587,0.09461695859379594,0.23098310516615744,-0.0236232721192661,-0.13171377421645203,-0.06807584006020216,0.34176436150146494,-0.03035266720154477,-0.0236232721192661,-0.0334970859771587,-0.07240015634792143,-0.06807584006020216,-0.0236232721192661,1.0,0.41245804154113297,-0.06807658586931677,0.5051105301425383,-0.04113454152224999,-0.11119578234929889,-0.0236232721192661,-0.0236232721192661,-0.008432304133783979,-0.15855441262551337,-0.0236232721192661,-0.0334970859771587,-0.0236232721192661
