condition_id,category,winner_token,redeem_qty,redeem_payout_usdc,cost_basis_of_redeemed_qty,qty0_at_resolution,qty1_at_resolution,matched_at_resolution,unmatched_winner_qty_at_resolution,unmatched_loser_qty_at_resolution,ambiguous_complete_set_vs_winner_residual
0x07bd87352849fb35a926dfadd0aae241492557f6a3db767e185d5c48bce89eaa,Sports,70484843006505059204869925938532700658973111560492912825562265602540845669415,80.500000,80.500000,64.400000,80.500000,0.000000,0.000000,80.500000,0.000000,0
0xc760224f79790bb514a4aee63885d1f2e7a480c5a65671e08c8bfae8ffa64d87,Sports,26098115438452867817038120302940179482779439634364536207604474096491382436507,591.313168,134.933168,111.446370,134.933168,456.380000,134.933168,0.000000,321.446832,1
0xe5d4cc02dfeebabe7adb557e19e7a3286294f799867d8a404c23feeb1bb33567,Sports,86918997146660140798298900375863048033394253682168083178878926457269202189365,73.627940,73.627940,23.560941,73.627940,0.000000,0.000000,73.627940,0.000000,0
0xa5e3b49adc703cadc3f75596b26b11b5e7d470cc3bc00f5067ccc40e7de66a3e,Sports,74633394184793121849103740780210753042430240037691275504712754520189294297151,2057.646228,1148.343402,993.200128,1148.343402,909.302826,909.302826,239.040576,0.000000,1
0x6891659bb3633b532b25d4bc70495fd2cc051cf36d19afc11990f150cec82e28,Sports,51173787891933261634174334472441535810098891437753157223965218364190883473069,55.208300,40.000000,38.152083,15.208300,40.000000,15.208300,24.791700,0.000000,1
0xac8fc85c1fd293d00e3fd221e09b4d8a7337a9767889c161bfaca25e368c016e,Sports,112122857450922560288311923292658225395198944821267389920950930284942138288902,2529.688919,1104.810000,827.296321,1424.878919,1104.810000,1104.810000,0.000000,320.068919,1
0xc146821e13ff628a20ffcc6d092352ff7f66b3edcb9e0f8722189b4af922bf41,Sports,30073525304968196185851947317546626359676437305758264310285332756488055049176,9.798225,1.000000,2.390234,8.798225,1.000000,1.000000,0.000000,7.798225,1
0x5d9a26b584bc3c82254346c1ab34c0bcccb5f269fd60d66e3589c5b7c38e7019,Sports,19871318860361262584314213647527071693898788497072735254314971893689078538427,40.620000,40.620000,15.841800,40.620000,0.000000,0.000000,40.620000,0.000000,0
0xed0b4ab23770b8b9474a90936a13b2e4a225b9fee9f3fca0a5daf6b68f518986,Sports,73800588149527967577773746118240335108741261502764949590785740462900411844173,1500.163150,762.000000,758.626526,738.163150,762.000000,738.163150,23.836850,0.000000,1
0x11301828be851a19f1a574b1800058ed36480f249a8f120afd897d3b370cb5b1,Sports,115516837021253972331332629971888395347657844412372174778717830833785153403099,463.044114,0.000000,18.521765,463.044114,0.000000,0.000000,0.000000,463.044114,0
0x833257febcd7dfceed2d0991a76d06d3e08c0fc4ae7647d2a8825850f6e1d82e,Sports,66817626610334731833112021613638131476669340250306276771848217354355723260172,139.671110,127.901110,106.644411,127.901110,11.770000,11.770000,116.131110,0.000000,1
0x434b318a5e9d41bdc1ce166b7da5ef5aa0bdb54d1e52f55a693eab5c671c1684,Sports,50911993780679015438986895119152751691909896262554220163707841555623290690848,4605.333344,1276.315788,1458.987960,3329.017556,1276.315788,1276.315788,0.000000,2052.701768,1
0x2ae37883bb0778a32b4df82fc5bf1b51aeeb3ff2c1438c99acff9fcab487f3cf,Sports,60180958288018754405959952132607697158487384039709232333854909864820613609264,62.592069,0.000000,49.155097,0.000000,62.592069,0.000000,0.000000,62.592069,0
0x5be72cbb959d94b604f0563db70d79811d353d589fcf50d7df3d407a91e8d071,Sports,37409796160181814621460616311822862608969362064849225425007516125553634006140,32441.401467,4999.472884,15806.433136,4999.472884,27441.928583,4999.472884,0.000000,22442.455699,1
0x29f70a6b0cec6dbf63c8cb7506da784df82086dcc9c51933413b2c7a43943728,Sports,115011713283016241061867812619113424679918099137055436981452077108108540906620,392.400000,0.000000,196.200000,0.000000,392.400000,0.000000,0.000000,392.400000,0
0x6dc30d826ae28566800acd950642a3f6527cafa78b1e36d18870c7f49b2b7f7a,Sports,10683337245185373699373641542113856758949654619699590510885853056529005547867,5083.030029,5082.895629,3550.771925,0.134400,5082.895629,0.134400,5082.761229,0.000000,1
0xa98ec215a89294bab81a4e2db641c3de016a04e4c4f01c00eafde39ea3b7c385,Sports,62199061126084779756475474549851263082482587950754204029320578455141286556647,7424.157443,336.237782,2079.671314,336.237782,7087.919661,336.237782,0.000000,6751.681879,1
0x0c4109553b062ba20856b3287f73f131760ffb9081d62d44e289359fed9dc7cc,Sports,112374666814288670151687826311289937515503321757876617408077689210173228832562,3500.110000,3500.110000,2345.073700,0.000000,3500.110000,0.000000,3500.110000,0.000000,0
0x0ec8606ddbfe80d463adface012a09f8ce246e783f25be60ef487d973ee72300,Sports,113889506253586945157000963629187778625730540326711165791650084553136826367357,1327.903665,0.000000,183.326183,1327.903665,0.000000,0.000000,0.000000,1327.903665,0
0x42f7ab8ad4358a165bb112ba76ceb1b1556534c15cba612fb42478fc4bb808af,Sports,71379443525506377055369379736523987882449617409554722434087032786109233076058,13166.221262,13166.241262,4638.166938,0.000000,13166.221262,0.000000,13166.221262,0.000000,0
0x3d1972afad2fe06f6bf82798098f7b8c693b44d9801f0e0c27e9390bcf4416a1,Sports,42758260005022397163141526968666071340684268925655338609709869980042216151342,32789.243568,22239.844041,20332.897683,22334.996921,10454.246647,10454.246647,11880.750274,0.000000,1
0xd941b5b3d5a92d257c0d172363f68ca750f40fc8384325293675a675e8259cd5,Sports,109622940565702565124156088336281233169653712238976896229787456427550786436124,13648.353987,151.809210,6437.281887,151.809210,13496.544777,151.809210,0.000000,13344.735567,1
0xfc0ab5630c679064e5ef641161d2a57f34982ca2c8805650baa1bf65167eee91,Sports,40505133712432124798595139574066071486916736109591023171580702580768656494744,371.145907,367.629837,302.424757,367.629837,3.516070,3.516070,364.113767,0.000000,1
0xb71debc4e04bbd5f4a77c8d875166186647b24ef7cb1a6fdf8f1b4768e71d0b4,Sports,32954601469545865355064778739905206959050995335984257558502606436381135936640,14815.250275,14552.273365,9703.410431,14815.250275,0.000000,0.000000,14815.250275,0.000000,0
0x39c4a8ccdff9b5bce568f955f805825a69281aa6ba62ac8e3e3ff8eaf6954825,Sports,106681293299173370382186172003614287975428004686992257052385121143069951848648,11555.373559,11549.907039,8295.937158,0.000000,11555.373559,0.000000,11555.373559,0.000000,0
0xdbaaa28b4ccf722c71f2246556554e546b603d96e2b79817775fa1af89dade6c,Sports,40926746909061223786795274065676705161458625861889528918345711371466298243882,2301.718629,0.000000,401.442033,2301.718629,0.000000,0.000000,0.000000,2301.718629,0
0x28271bde058c476e39ff99d7be5cfbf2b2b68d2d4b91d09c2307ed31a122a786,Sports,45203693487876148684129012180473783247200879180096768281406945783955249981996,948.039754,0.084560,78.240434,0.084560,947.955194,0.084560,0.000000,947.870634,1
0x88ad518692298bae12dd4ac86e6af2a39d8ba3f53146b52dc2b85683740ed203,Sports,86584113431186043617985270343692548260641982246121290740217845456734037942766,5.020407,0.000000,2.560408,0.000000,5.020407,0.000000,0.000000,5.020407,0
0xe50ea81b20640dc27ecb9f10b1506056d4e15c34af904200e8e43f62301677b0,Sports,82260351481529279146982573267738899148217831719047149343780125575128503737684,2405.489595,2404.604595,1944.679578,0.885000,2404.604595,0.885000,2403.719595,0.000000,1
0x50e58128c4dec30f43734fda8efe661ebd02ed30676ffa68d03b44fc61c16360,Sports,21563994274878972708101824562573025140159628319567657318654552879378207089199,18112.572100,0.000000,7038.157073,0.000000,18112.572100,0.000000,0.000000,18112.572100,0
0xf44e175f564382ebac389a4f085c1fb6aced656e888dac5faed021f696809713,Sports,87025716781462322948554178977946211423242504915413106296761205763520651535870,3467.944790,3467.944790,2593.799819,-250.000000,3467.944790,0.000000,3717.944790,0.000000,0
0x4aa5544e52fd67b8595917c770d05856f00b4db5ad1349f98304d194d050bd9a,Sports,115368072303305554762841674150643688667960221792793047467385403488178402386524,2532.962025,2532.962025,1050.070870,2532.962025,0.000000,0.000000,2532.962025,0.000000,0
0x6e5a08fe6dbf9556971ccf55ccdf4d97fa5465161a0afb5ddecceb21e40da5ea,Sports,16025538623969104904167927112671924763831368948131758169099947574151370411563,1076.303754,0.000000,567.888456,1076.303754,0.000000,0.000000,0.000000,1076.303754,0
0xe524337fd2964f8db8cf1c74f8279ada7ae4625ce369b7d66172d33a69da73f6,Sports,93954095388209434473043629844496235317361857183899650926561951206024382203333,5493.446240,0.000000,1813.415814,0.000000,5493.446240,0.000000,0.000000,5493.446240,0
0xd1c08d4da58a21f18fa347ff7472d11fc5f8a2e03ab8eb458d863e593939fb41,Sports,55732459039832657885692141184133970573778148414692023034108326119770709950465,909.888921,0.314230,372.383644,909.574691,0.314230,0.314230,0.000000,909.260461,1
0x3c63b8a1d109ce5df21a74686a6b645f7d29c267060993bc44830b27d6015041,Sports,40522544223153922470832802850572254815716365756423417994855259893259212440879,4857.139676,4103.902816,3351.155620,161.551350,4695.588326,161.551350,4534.036976,0.000000,1
0xfcfadfe5ce677172b89a0817d280db3fde2cf939174ff4ee4716ae2ffb737556,Sports,66714456284536972326259224404256878762158085841339862179030093547316438580901,30169.012745,8.961040,14255.603678,30160.051705,8.961040,8.961040,0.000000,30151.090665,1
0xe3d9a23e931c74a86fe08ae136dddb77ed6608fcc8132d45f430c108ae4b10bb,Sports,98298110262886473661436686214953305708245956625601237269226735295339812793139,20942.490087,20691.396267,15359.806234,116.167350,20826.322737,116.167350,20710.155387,0.000000,1
0xa8a74d561e8a682e540e1bf7ee83e6eb8ab1a92ef28600b167c0d070de6f2aec,Sports,103573434436995636955926496631223929013470601170451494095490252438917421439609,10192.655767,10093.022357,7220.525876,10143.373537,49.282230,49.282230,10094.091307,0.000000,1
0x05ab6426c89872a2152a7f8333797c2a564ff430d1b81a41becb3c138f6f5815,Sports,102910389534682547933926587263566772453783517087380831591251064257227508242148,31962.377240,31559.832870,18538.367420,31683.288710,279.088530,279.088530,31404.200180,0.000000,1
0xe2dba1f1e496707f8803f97e52630dedd98f1b22b03cb4b98ec79e57d787bd75,Sports,82181433032074769243878233333250734542561940590162783341115561399827311269568,1900.413145,1899.984745,1140.733546,1899.984745,0.428400,0.428400,1899.556345,0.000000,1
0x9cf40c78f7ed36ef8f24851095c23ba53a76d928bd0f4f09bd8ae656b7cb1fd8,Sports,76010029719557809034375861425092826391793050906047383818724701371938896817502,56.480000,56.480000,42.360000,0.000000,56.480000,0.000000,56.480000,0.000000,0
0x122591d95de078b094c5f66688d3c1f0150ccc60e9a8c0f0f7a0b529e3fd30a1,Sports,87208196515075164112652197729769783768587699465797931777253603525737377805394,45.136837,0.000000,23.449553,0.000000,45.136837,0.000000,0.000000,45.136837,0
0x639fa1d0310c3292f9e7b4dc45a61fa0e929283fe98e5bd4d4b775a29aa48cdd,Sports,77328632437009845083453296501700574702313962163159933718243359415211206026499,20.535214,20.535214,13.963946,0.000000,20.535214,0.000000,20.535214,0.000000,0
0xfed8e58c48fa2a825b6ead6932b69bf5a8b75eaa56c778780a3c29b6a8e354cd,Sports,41504439507100944262533840554671176822857633881012086246772507802852882417552,2218.885666,0.000000,206.317621,0.000000,2218.885666,0.000000,0.000000,2218.885666,0
0x3ff59a39bd7903c945559486ab2e163c7e4712f642007254a7aa6fe47f3bbc01,Sports,31358044021767189668250733560335416282125549718896176066044771475105380942259,160.230667,160.230667,138.879202,160.230667,0.000000,0.000000,160.230667,0.000000,0
0x59327603c60d7c604481b0dfd0d8dc8589de08a1034e95ffe7f421546045e5d0,Sports,75671979913181653325925824142155214638587089151126599497590923229317634451278,358.350000,358.350000,295.778647,0.000000,358.350000,0.000000,358.350000,0.000000,0
0x432a846e9162e82ef4558c7a619c146ad65a12a787ae78c5e0e017b784d701b1,Sports,67789489017126217982438742861912319711144611499419768839996282343707808692060,3.016920,3.016920,1.497828,3.016920,0.000000,0.000000,3.016920,0.000000,0
0x5f662a3a5628b39ea62eb4c227db8b8697b2a74d4b82c3b4cb19f541b4dd2409,Sports,105477675374569256027189564203823397490374915990461233126262618199390502950885,2443.645283,2405.634283,1626.909439,32.014550,2411.630733,32.014550,2379.616183,0.000000,1
0xebce53d44e1f9d6b16136d116576558df0372207308c5b52ef3d5eab53737cda,Sports,104935059332771259771764252975461278336805095461048173121526282407982421605577,722.139365,18.500000,411.244268,703.639365,18.500000,18.500000,0.000000,685.139365,1
0x7cf14d3bb4a4bcae0e45e507844df7ebcaee41d382a62b24999baa13e75592bc,Sports,93271970216072776951940344170561384622422092658749129920826266951581287705382,529.746922,526.670000,327.632323,526.670000,3.076922,3.076922,523.593078,0.000000,1
0x0597f7a0699d1d141d498c1e5d0e84fdf0fbe2a62819ee9bd955c99cfba61297,Sports,60872668801488991064774001101700094820256728448605039518175213417836811432577,6587.818184,6535.595694,5606.275769,6554.225694,33.592490,33.592490,6520.633204,0.000000,1
0x71bb03d79680844e317710b8c0575b34de9e6981ac1bcc889600031d637f3ea6,Sports,50637231019542111554229441288958329278917703977351563038664526299610649422027,11064.049963,11064.049963,7668.746387,11064.049963,0.000000,0.000000,11064.049963,0.000000,0
0xb06ce32083dadcad259c4873d98cc2c86ad834eb6afc5cc9ecc984e53d706471,Sports,390558906304825099548326289471126518544960333962140082071643228540618730395,2809.625896,2809.625896,1980.556225,2809.625896,0.000000,0.000000,2809.625896,0.000000,0
0xdb668f54697033d6907af910f2f9e908c0ed3096640c055b63a153fe2d3761aa,Sports,100220265418922089057015943479463102972785690191253599979684201548216041552544,3593.335883,3593.335883,2030.505351,3593.335883,0.000000,0.000000,3593.335883,0.000000,0
0x4593e7956ebd1c62c10af28acaf27a104ba99f3db533696030ed24d0577039ba,Sports,57152032977069959366464046289743763595876251236090094191833497315325988881278,700.143629,0.000000,5.951221,0.000000,700.143629,0.000000,0.000000,700.143629,0
0x2b9c5bb407305b8776f6bae64df666ce3f5d8fef455d54f6fd89f47b3eb75ab6,Sports,92987470195344628980296626837100847708990158842537355815898807812384349062178,528.943477,528.943477,517.109378,0.000000,528.943477,0.000000,528.943477,0.000000,0
0xcfdcef40706c214693c62799973ff60df0471175c0687e7404db2a02a19320d6,Sports,71458915500581221897936524045366156872354003540074600669141174836066837733569,5479.505999,0.361800,3029.177880,5479.144199,0.361800,0.361800,0.000000,5478.782399,1
0xf7b006a9867de7e61ee94e690f0ef22003ab402636913519d48445958560a4aa,Sports,44323881410228364022800318528767910172460093659915021776099364971455920148978,2076.370708,0.000000,802.227683,0.000000,2076.370708,0.000000,0.000000,2076.370708,0
0x163fe5ef327c2fe3d07005ec495ac26a35783dddf237e96ab1ff85c82f8e5d5c,Sports,42030803600655758220488911804457803518954720331510124091738679933635815218287,317.594813,317.594813,154.843614,317.594813,0.000000,0.000000,317.594813,0.000000,0
0x74ab2d3e8decb2c6d7ffacb8bdaf173874a05e9fb9016ad2e7787bc3c2f2ea96,Sports,80441789266321691547619967957956508659095073185364973430717498219611098413125,1277.643555,0.000000,258.311735,0.000000,1277.643555,0.000000,0.000000,1277.643555,0
0xce3fe758b3ddd13caefe023e071b50f7eb6532d1d765938c5c69fcd3a8291d6f,Sports,15197066043392363827076618272553666960690543106537042939244993159719136691726,85.808066,5.000000,24.408079,5.000000,80.808066,5.000000,0.000000,75.808066,1
0x78b9758b1a83693fb993db8c95d3f52359e385dc2bedc226edf7fd408bd33788,Sports,18949725215386033971847862957989376418277117046911870001571585120909976133037,6294.215434,0.000000,2569.129115,6294.215434,0.000000,0.000000,0.000000,6294.215434,0
0xd2f844e78e51aff1d26f72555bd1a4502f05712efd2589e01b1effbcbf1b8d0a,Sports,94630252105529560028033725076385723301529378888094026586437335937588224503831,3100.713883,102.812870,1112.140696,102.812870,2997.901013,102.812870,0.000000,2895.088143,1
0x5d2b1876df3731d0fca8f5104bb3650bf0948e104e823d40488890791cd0c184,Sports,86519725713199260656666340188173326238744556882492565252300669913712190420614,3191.324413,3191.229913,2589.030486,0.000000,3191.324413,0.000000,3191.324413,0.000000,0
0x97ccb14aac1e7819e3782896d8da291797ecc3b2b85e3243d76e281116b9a568,Sports,92895214908997373219541253122828336862309533017348670790032635731975883773465,5164.722144,0.031500,2367.534697,0.031500,5164.690644,0.031500,0.000000,5164.659144,1
0x9e4a5409e6db2baab22e087afe4d3d7af13202bc37769a52bdbb9d1f852181a0,Sports,63377781572905284786881841685774538817836594320841143928379198466497605236637,570.250000,570.250000,529.889732,0.000000,570.250000,0.000000,570.250000,0.000000,0
0xa8336b00a117af50a809662719a299ed686911284d4500e372c629ed6110c3b9,Sports,61512449090818419017481806459459590797899495550738183331748226493859648005261,2660.705184,0.000000,923.715932,0.000000,2660.705184,0.000000,0.000000,2660.705184,0
0x243680aa48f6b86c5b928a67f1be7926ab887317d0e85fba66d39f0b50ab5bc5,Sports,108276331657620766871698121738645015933780645048557632097861565256115505652053,6.255946,4.791665,3.875951,1.464281,4.791665,1.464281,3.327384,0.000000,1
0x16922263e06b8cd4f753451460b6e59cb5ecd66aa8bdfba2e18e390aff19a5dc,Sports,13436834309048313278262256856526009390688421649168520663361078244256704635236,2726.304163,0.000000,401.678217,2726.304163,0.000000,0.000000,0.000000,2726.304163,0
0xd7916d97cb2a86c50541e378a11fefc2f3bebc6189055bff490018498b19c210,Sports,59986457913486903074389822502254516890805574665094584023383757564823839091237,2408.616905,2407.712805,1194.345059,0.904100,2407.712805,0.904100,2406.808705,0.000000,1
0xa6a2b231000b6d933667f06a2d4603f1b29fceb3cfda4ecac0f5e4f9cd3ae99f,Sports,71636780991961518806734935000778103192696792233488266829543672277395340373030,886.976258,0.000000,232.131360,886.976258,0.000000,0.000000,0.000000,886.976258,0
0x7eb02e05baad0a133e453b2e2eddef6263e659c1d796e611a88aa791663a8df2,Sports,10258495008835931745023084515321214194470614679819659300271326953641086449278,51.666664,5.000000,16.566666,46.666664,5.000000,5.000000,0.000000,41.666664,1
0x4abee50b9575368fbfbd4d09e9810235af24287c30baf8820661ecdd0e8a405c,Sports,17228418940781460993762692950502409850270256195095874963945520380647689788701,891.432986,891.432986,783.385202,0.000000,891.432986,0.000000,891.432986,0.000000,0
0xe6ad95cfffb838c46d2c13d43cbebeeea6e3508d7409c9b3a9e52e9514a6e36b,Sports,81205524779443362239624720516832882588136539150345024043032677314529445712921,1054.633764,1054.633764,250.186849,1054.633764,0.000000,0.000000,1054.633764,0.000000,0
0xbabbf7f4efd4178233a607ab5ff52ad8d7488c5461f6a4821a0421cc4eff0718,Sports,1754868147132443762267651357492653955343313129355903349561811302604179922703,168.823528,168.823528,94.823529,0.000000,168.823528,0.000000,168.823528,0.000000,0
0xf4025d1288e15b1d4430768135ee5277dd1742d6acbb825bd5c7d9d5b8d7c8af,Sports,36884488022873524486635065562796849642964535532516139857274482045221222959664,133.391695,133.391695,122.696946,133.391695,0.000000,0.000000,133.391695,0.000000,0
0x4a985bab47773d824d1f6471998c5c8a44d823c38e7750b0c1fd9d942f10c009,Sports,21683626583602739587113625791448115683594102374624022495827999067769635149257,20.273590,20.273590,17.840759,0.000000,20.273590,0.000000,20.273590,0.000000,0
0xa36f51437f72d57f9810eaf9e10f878274c1391dde7579295233a0bd33c1a8e8,Sports,4584172915263677425571432929825763554452890620156741722193449901376622727962,541.023056,0.000000,189.187091,541.023056,0.000000,0.000000,0.000000,541.023056,0
0x8d59feb2d03a2b5262d7240cc69e137702d9c648b96bcc4218a4433640ff3df3,Sports,48918573774437031592682810354485125085873041454803091895749457977218965739916,4400.926995,0.000000,569.557690,4400.926995,0.000000,0.000000,0.000000,4400.926995,0
0x81d7ea598240d6f1a1b61941c87d41da767c9e94b8d6f41f94fb6297e0f38af4,Sports,36318085680423982312293077405119289342464345337515544858947778028430346277412,1154.479790,0.000000,84.582149,1154.479790,0.000000,0.000000,0.000000,1154.479790,0
0x1347b1a8b6efb92cc12b0d789d26782409205b8d12e507b6dcce0328d3ec3d6d,Sports,76279114371036917774495392750333569756288936614566866769441910342144541533788,1909.130353,0.000000,254.328049,1909.130353,0.000000,0.000000,0.000000,1909.130353,0
0x593e822ee4c9f2808580751a9ee05bc8862703cd230217051a5174ef2b3aaddd,Sports,49439791604905142412356464958717163372878629994729014047025275223525520964525,1460.670377,0.000000,175.280446,1460.670377,0.000000,0.000000,0.000000,1460.670377,0
0x1447dd8d32093551d23e075a6dc3735750298898f4705aafa0d5d09638be249c,Sports,104368516601141161677439481157122939756122686883255246519330354276243841965998,285.737995,285.737995,131.727037,285.737995,0.000000,0.000000,285.737995,0.000000,0
0x300b39f1536a217415ff11feda40f4d0b086f9a9b8908de93dcad6ba6f3935eb,Sports,44650124733219947110515598102150306596118135992799267619279382819365459420820,1381.068400,0.000000,173.810555,1381.068400,0.000000,0.000000,0.000000,1381.068400,0
0x2562c68d81c1d3268e5c08c64b499f3472443086b00210176a4efa403547f3d0,Sports,28111414120658060774195686198665359587060670700141176628643517796167641401623,189.044871,0.000000,139.893208,189.044871,0.000000,0.000000,0.000000,189.044871,0
0x9bf9b03341abaa9701220b41c9d0b12191edd283c8761e69fe69e28ac7a9f038,Sports,28413217448011177147924249739399782772707258868164782299059968693119608097802,3698.719540,3698.719540,1999.873593,0.000000,3698.719540,0.000000,3698.719540,0.000000,0
0x18d0c82acdd0338fc3b76ad6aaddbe738e6e96bf130157b7d2be2507555fcf41,Sports,99388009044884372361009448314250595370085978713720654233732404811490466769340,302.012061,302.012061,240.732136,0.000000,302.012061,0.000000,302.012061,0.000000,0
0xf40f9e331ea191f54f94d8fc5c58b6327d2f5a582bbea62e71604ccca9a8e9bb,Sports,67409741741748185322844406725346786177516838370519238313343176836432239006686,20.000000,0.000000,8.800000,0.000000,20.000000,0.000000,0.000000,20.000000,0
0x99edf3235c96c007457e4a61a2daee51d0a6988045f11257558165322da1d42a,Sports,107026268004854746036902403339295761582649349082470625784511903274811062032672,1841.666105,0.000000,219.763817,0.000000,1841.666105,0.000000,0.000000,1841.666105,0
0xe0fc110853d89125d7818e2ad0f7f76105a3b23e3fd025d1ec096e8cf8c68b90,Sports,59347898436314362237576023325041988301625894258713212194417276013979691381684,142.615287,0.000000,60.566103,142.615287,0.000000,0.000000,0.000000,142.615287,0
0xfdcc75dd83fe8848ebcde5becfaf372c18f01f76d746c81b22696cf9f3b9839a,Sports,108982124721245873409087513819923591052117226889438365353538809187437511053109,1535.505368,-23.000000,510.183182,1535.505368,-23.000000,0.000000,0.000000,1558.505368,0
0x4d064166b9bf1e83eb53c5d05547db27bdd536cd382ef698640daf2823f04c34,Sports,69190284946695098549930016748251663884341495105665822000146329053496341605622,1165.817397,0.000000,260.150901,0.000000,1165.817397,0.000000,0.000000,1165.817397,0
0x8f3a7f85bc329dd6b5798fef34470a757ef86d770c732a41a51f072452eab352,Sports,110829560466163877831021654978874124535626986106911123924934767749471947862070,169.362432,169.018742,137.582699,0.263950,169.098482,0.263950,168.834532,0.000000,1
0xa982701b60690399b24014816c0b06b68a476deacb9925851fe6c8d73764b8b5,Sports,18171516035365982635401277937422651251116558626684135144831565425902338335738,2155.901316,2155.901316,1830.002807,0.000000,2155.901316,0.000000,2155.901316,0.000000,0
0x823bce0580f66ec5a3aca37f5c74d9c0b72018bbcb576009e6e1960abcc5d251,Sports,65587909850630694952850067740226079818627341165741909726747112376973482283714,129.972859,129.972859,32.661177,129.972859,0.000000,0.000000,129.972859,0.000000,0
0xf276b00c6e02a7698a36a108e2d6ca3acfd493f467d1c293be668270a6696576,Sports,77439577574484919985468014305395787827482704340358673819272951652857873653193,166.985543,166.985543,93.505370,0.000000,166.985543,0.000000,166.985543,0.000000,0
0xed1ed21d0b4b686ae5f51700fcec377927e233d528f83d0e624e0e4bd98fb1e7,Sports,109664320155785555047689943331817184612861532830469982097315519324438765341913,1619.269347,1616.661577,475.777546,1619.143167,0.126180,0.126180,1619.016987,0.000000,1
0x23b3f1cb4260145b8781c3afbc85340b9e81809e2bb8ad55a10c4c32f6eba02d,Sports,83526366186518629888307062155735851837260903199812806506422916164759900020900,3374.391904,0.106070,293.683789,3374.285834,0.106070,0.106070,0.000000,3374.179764,1
0xccde825ce676a1ab2576c86ea921a707b75c44f9f105949422d6db703208833f,Sports,16168688854129424817211593372331644607148396269160194057940404461963447602568,164.952726,0.000000,68.028727,0.000000,164.952726,0.000000,0.000000,164.952726,0
0x2d26ec9d6fdb41420dcb1e2de8023c76e71e9b1aeb8291d64b355621ab2b0d06,Sports,56853464613166596648442314291278162528978403623714197381178635879725288685637,22.775716,0.000000,4.263621,22.775716,0.000000,0.000000,0.000000,22.775716,0
0xa2cbd0ab892c978c5de79200c4877be6ed6d6bdca472e3ee54b6cf0b3cc1f1bf,Sports,18557223580871705186717851708606894828134067267080207959871647218451039910805,7904.264138,7829.784878,5336.130251,7861.344738,42.919400,42.919400,7818.425338,0.000000,1
0xcaa42d561a384c593d815c160d88d7e849fe215ea63a7df62da33792235fb47d,Sports,62794820388085737640254991305339703258525449940437729507834190856240629648110,9.610000,0.000000,0.134540,0.000000,9.610000,0.000000,0.000000,9.610000,0
0x95e6e34c31d0d8cf9eb9a96e6b0ea8420f35069fdb58bb4f78e932d5c030608e,Sports,62008525829480118965984021997696037229151112396916280178320811196909116261240,9.690000,9.690000,3.779100,9.690000,0.000000,0.000000,9.690000,0.000000,0
0x17bcae5c1acad4e9d329e1e3ad2fc8da62eeaa633790b002c76984c0580419ca,Sports,93068489348397795310838817842534859017149012525457775280581727584672988562348,1366.619836,1366.619836,601.538050,1366.619836,0.000000,0.000000,1366.619836,0.000000,0
0x9914aa645f1c6fe45b8cd06a1ea127beae86c50b644549bcdf177beeb4f8a5c9,Sports,98808738437723512881165847373470305391116143063442771929918887055006779012537,2673.340634,0.000000,527.575891,0.000000,2673.340634,0.000000,0.000000,2673.340634,0
0x91c64f24cd8d328b034dcb70f3ccbf4d9f26ef5dedd614f2c893279dabfc0b9e,Sports,4228031333567237858813972239694316647595567180343948129573174692899040894895,353.942470,0.000000,51.129821,353.942470,0.000000,0.000000,0.000000,353.942470,0
0x04d7e47eeb1ad982543c2341e63e8ab690545c61556b49d457c9b23f8696263a,Sports,7951592898541676391181746072636783536355986671870914927086295959607232188,17.594284,17.594284,11.436285,0.000000,17.594284,0.000000,17.594284,0.000000,0
0x60aebfff2fafc049eb2a13111c99ebfc1d8661b1c8699f37bee5aabf8ae20397,Sports,18669647482659632999327436469177792028432805522109276219046578070080930732380,1383.120373,1383.120373,1288.007084,1383.120373,0.000000,0.000000,1383.120373,0.000000,0
0x7a2634bcec660fa5da3ddfa6d0c3df2a9e9b5f14386a833fdaca2fcd745ec165,Sports,3615898848518166886043968211256264478215915791332127860937926331777742110421,34.607915,34.607915,16.249786,34.607915,0.000000,0.000000,34.607915,0.000000,0
0xe26b356e590b86329be6273281fad78b507862914f0c40d3cceb91ab1dcef181,Sports,22425041852194445176220607809636995146396083062554618453721087047120222129691,209.535164,209.535164,159.365011,0.000000,209.535164,0.000000,209.535164,0.000000,0
0x2e1a7c7a2efa34372aca80356b818a72ccd4ca9559f2a45ac13e9ad56e0b51d1,Sports,5813511339973853490359367219916244936674481965232579181892283858180473171674,4052.992940,0.000000,120.414941,0.000000,4052.992940,0.000000,0.000000,4052.992940,0
0xca96cf03ec5c0c300fab4a8db9813e6c0eeb6a2affd6cde574a44773f83543b8,Sports,44008441176108104128606517880820786016277047224381456861300315990893082673243,281.850000,280.000000,109.218500,280.000000,1.850000,1.850000,278.150000,0.000000,1
0x4a870ff9176b87d8922c1b87925b5ac1a31417d3055b151dc41e0c352aaa9d00,Sports,104025255004358273939064183792622376905496613283657609808774032118832829346604,37.928745,37.928745,12.864150,37.928745,0.000000,0.000000,37.928745,0.000000,0
0x698f9dd7a34058c700c242f52dae909d2cf7241f8e1fbfdbffc1d0a376a5e3a0,Sports,96056596688737505976299455775550628795853010377963025671362445065188562641789,395.972675,0.000000,75.218016,395.972675,0.000000,0.000000,0.000000,395.972675,0
